collision_system: Pb+Pb
collision_energy: 5.02TeV
particle_type: Gluon
centrality: 30-40%
xB = 0.4
average_path-lengths: 5.200829, 4.722707, 5.573215
average_temperatures: 0.215532, 0.213914, 0.218500
number_of_angles:      50
number_of_grid_points: 40, 40
--------------------------------------------------------
    pT [GeV]       phi          R_AA   
 12.8367346939 5.7702722209 0.1415484779
 12.8367346939 5.8985004925 0.1483152555
 12.8367346939 6.0267287640 0.1537621011
 12.8367346939 6.1549570356 0.1570706190
 12.8367346939 6.2831853072 0.1581600616
 16.7551020408 0.0000000000 0.1875958697
 16.7551020408 0.1282282716 0.1862891424
 16.7551020408 0.2564565432 0.1824876985
 16.7551020408 0.3846848147 0.1762868853
 16.7551020408 0.5129130863 0.1684246197
 16.7551020408 0.6411413579 0.1602390560
 16.7551020408 0.7693696295 0.1506443601
 16.7551020408 0.8975979010 0.1424955361
 16.7551020408 1.0258261726 0.1353782577
 16.7551020408 1.1540544442 0.1293592054
 16.7551020408 1.2822827158 0.1248107699
 16.7551020408 1.4105109873 0.1221542656
 16.7551020408 1.5387392589 0.1208920286
 16.7551020408 1.6669675305 0.1213286610
 16.7551020408 1.7951958021 0.1229255026
 16.7551020408 1.9234240736 0.1267187560
 16.7551020408 2.0516523452 0.1316644850
 16.7551020408 2.1798806168 0.1387110007
 16.7551020408 2.3081088884 0.1467146217
 16.7551020408 2.4363371599 0.1555389821
 16.7551020408 2.5645654315 0.1643679016
 16.7551020408 2.6927937031 0.1729871096
 16.7551020408 2.8210219747 0.1800172376
 16.7551020408 2.9492502462 0.1846847231
 16.7551020408 3.0774785178 0.1874763706
 16.7551020408 3.2057067894 0.1874763706
 16.7551020408 3.3339350610 0.1846847231
 16.7551020408 3.4621633325 0.1800172376
 16.7551020408 3.5903916041 0.1729871096
 16.7551020408 3.7186198757 0.1643679016
 16.7551020408 3.8468481473 0.1555389821
 16.7551020408 3.9750764188 0.1467146217
 16.7551020408 4.1033046904 0.1387110007
 16.7551020408 4.2315329620 0.1316644850
 16.7551020408 4.3597612336 0.1267187560
 16.7551020408 4.4879895051 0.1229255026
 16.7551020408 4.6162177767 0.1213286610
 16.7551020408 4.7444460483 0.1208920286
 16.7551020408 4.8726743199 0.1221542656
 16.7551020408 5.0009025914 0.1248107699
 16.7551020408 5.1291308630 0.1293592054
 16.7551020408 5.2573591346 0.1353782577
 16.7551020408 5.3855874062 0.1424955361
 16.7551020408 5.5138156777 0.1506443601
 16.7551020408 5.6420439493 0.1602390560
 16.7551020408 5.7702722209 0.1684246197
 16.7551020408 5.8985004925 0.1762868853
 16.7551020408 6.0267287640 0.1824876985
 16.7551020408 6.1549570356 0.1862891424
 16.7551020408 6.2831853072 0.1875958697
 20.6734693878 0.0000000000 0.2152992009
 20.6734693878 0.1282282716 0.2138101933
 20.6734693878 0.2564565432 0.2095788252
 20.6734693878 0.3846848147 0.2027725325
 20.6734693878 0.5129130863 0.1939873878
 20.6734693878 0.6411413579 0.1848438999
 20.6734693878 0.7693696295 0.1742623207
 20.6734693878 0.8975979010 0.1651100233
 20.6734693878 1.0258261726 0.1571324844
 20.6734693878 1.1540544442 0.1505064678
 20.6734693878 1.2822827158 0.1454921135
 20.6734693878 1.4105109873 0.1425583281
 20.6734693878 1.5387392589 0.1412025024
 20.6734693878 1.6669675305 0.1416656340
 20.6734693878 1.7951958021 0.1434916811
 20.6734693878 1.9234240736 0.1475937666
 20.6734693878 2.0516523452 0.1530885193
 20.6734693878 2.1798806168 0.1608517566
 20.6734693878 2.3081088884 0.1697886074
 20.6734693878 2.4363371599 0.1796047287
 20.6734693878 2.5645654315 0.1894457246
 20.6734693878 2.6927937031 0.1990399807
 20.6734693878 2.8210219747 0.2068328285
 20.6734693878 2.9492502462 0.2120777270
 20.6734693878 3.0774785178 0.2150999377
 20.6734693878 3.2057067894 0.2150999377
 20.6734693878 3.3339350610 0.2120777270
 20.6734693878 3.4621633325 0.2068328285
 20.6734693878 3.5903916041 0.1990399807
 20.6734693878 3.7186198757 0.1894457246
 20.6734693878 3.8468481473 0.1796047287
 20.6734693878 3.9750764188 0.1697886074
 20.6734693878 4.1033046904 0.1608517566
 20.6734693878 4.2315329620 0.1530885193
 20.6734693878 4.3597612336 0.1475937666
 20.6734693878 4.4879895051 0.1434916811
 20.6734693878 4.6162177767 0.1416656340
 20.6734693878 4.7444460483 0.1412025024
 20.6734693878 4.8726743199 0.1425583281
 20.6734693878 5.0009025914 0.1454921135
 20.6734693878 5.1291308630 0.1505064678
 20.6734693878 5.2573591346 0.1571324844
 20.6734693878 5.3855874062 0.1651100233
 20.6734693878 5.5138156777 0.1742623207
 20.6734693878 5.6420439493 0.1848438999
 20.6734693878 5.7702722209 0.1939873878
 20.6734693878 5.8985004925 0.2027725325
 20.6734693878 6.0267287640 0.2095788252
 20.6734693878 6.1549570356 0.2138101933
 20.6734693878 6.2831853072 0.2152992009
 24.5918367347 0.0000000000 0.2411296685
 24.5918367347 0.1282282716 0.2395009190
 24.5918367347 0.2564565432 0.2349164311
 24.5918367347 0.3846848147 0.2276051443
 24.5918367347 0.5129130863 0.2180601249
 24.5918367347 0.6411413579 0.2081062779
 24.5918367347 0.7693696295 0.1967094291
 24.5918367347 0.8975979010 0.1867100048
 24.5918367347 1.0258261726 0.1780136126
 24.5918367347 1.1540544442 0.1708893889
 24.5918367347 1.2822827158 0.1654956591
 24.5918367347 1.4105109873 0.1623423639
 24.5918367347 1.5387392589 0.1609077010
 24.5918367347 1.6669675305 0.1613997665
 24.5918367347 1.7951958021 0.1634134959
 24.5918367347 1.9234240736 0.1677520654
 24.5918367347 2.0516523452 0.1737040175
 24.5918367347 2.1798806168 0.1820555027
 24.5918367347 2.3081088884 0.1917662623
 24.5918367347 2.4363371599 0.2024253524
 24.5918367347 2.5645654315 0.2130998713
 24.5918367347 2.6927937031 0.2235192202
 24.5918367347 2.8210219747 0.2319354483
 24.5918367347 2.9492502462 0.2376642907
 24.5918367347 3.0774785178 0.2408849790
 24.5918367347 3.2057067894 0.2408849790
 24.5918367347 3.3339350610 0.2376642907
 24.5918367347 3.4621633325 0.2319354483
 24.5918367347 3.5903916041 0.2235192202
 24.5918367347 3.7186198757 0.2130998713
 24.5918367347 3.8468481473 0.2024253524
 24.5918367347 3.9750764188 0.1917662623
 24.5918367347 4.1033046904 0.1820555027
 24.5918367347 4.2315329620 0.1737040175
 24.5918367347 4.3597612336 0.1677520654
 24.5918367347 4.4879895051 0.1634134959
 24.5918367347 4.6162177767 0.1613997665
 24.5918367347 4.7444460483 0.1609077010
 24.5918367347 4.8726743199 0.1623423639
 24.5918367347 5.0009025914 0.1654956591
 24.5918367347 5.1291308630 0.1708893889
 24.5918367347 5.2573591346 0.1780136126
 24.5918367347 5.3855874062 0.1867100048
 24.5918367347 5.5138156777 0.1967094291
 24.5918367347 5.6420439493 0.2081062779
 24.5918367347 5.7702722209 0.2180601249
 24.5918367347 5.8985004925 0.2276051443
 24.5918367347 6.0267287640 0.2349164311
 24.5918367347 6.1549570356 0.2395009190
 24.5918367347 6.2831853072 0.2411296685
 28.5102040816 0.0000000000 0.2648474476
 28.5102040816 0.1282282716 0.2631108806
 28.5102040816 0.2564565432 0.2582483471
 28.5102040816 0.3846848147 0.2505274062
 28.5102040816 0.5129130863 0.2403741663
 28.5102040816 0.6411413579 0.2297613074
 28.5102040816 0.7693696295 0.2177030320
 28.5102040816 0.8975979010 0.2070160430
 28.5102040816 1.0258261726 0.1977415715
 28.5102040816 1.1540544442 0.1902200307
 28.5102040816 1.2822827158 0.1845227457
 28.5102040816 1.4105109873 0.1812002870
 28.5102040816 1.5387392589 0.1797074733
 28.5102040816 1.6669675305 0.1802231989
 28.5102040816 1.7951958021 0.1823890204
 28.5102040816 1.9234240736 0.1869029556
 28.5102040816 2.0516523452 0.1932173781
 28.5102040816 2.1798806168 0.2020429789
 28.5102040816 2.3081088884 0.2123682582
 28.5102040816 2.4363371599 0.2237134838
 28.5102040816 2.5645654315 0.2350772612
 28.5102040816 2.6927937031 0.2461446919
 28.5102040816 2.8210219747 0.2550710217
 28.5102040816 2.9492502462 0.2611847293
 28.5102040816 3.0774785178 0.2645574440
 28.5102040816 3.2057067894 0.2645574440
 28.5102040816 3.3339350610 0.2611847293
 28.5102040816 3.4621633325 0.2550710217
 28.5102040816 3.5903916041 0.2461446919
 28.5102040816 3.7186198757 0.2350772612
 28.5102040816 3.8468481473 0.2237134838
 28.5102040816 3.9750764188 0.2123682582
 28.5102040816 4.1033046904 0.2020429789
 28.5102040816 4.2315329620 0.1932173781
 28.5102040816 4.3597612336 0.1869029556
 28.5102040816 4.4879895051 0.1823890204
 28.5102040816 4.6162177767 0.1802231989
 28.5102040816 4.7444460483 0.1797074733
 28.5102040816 4.8726743199 0.1812002870
 28.5102040816 5.0009025914 0.1845227457
 28.5102040816 5.1291308630 0.1902200307
 28.5102040816 5.2573591346 0.1977415715
 28.5102040816 5.3855874062 0.2070160430
 28.5102040816 5.5138156777 0.2177030320
 28.5102040816 5.6420439493 0.2297613074
 28.5102040816 5.7702722209 0.2403741663
 28.5102040816 5.8985004925 0.2505274062
 28.5102040816 6.0267287640 0.2582483471
 28.5102040816 6.1549570356 0.2631108806
 28.5102040816 6.2831853072 0.2648474476
 32.4285714286 0.0000000000 0.2871648157
 32.4285714286 0.1282282716 0.2853396399
 32.4285714286 0.2564565432 0.2802320367
 32.4285714286 0.3846848147 0.2721705725
 32.4285714286 0.5129130863 0.2615006626
 32.4285714286 0.6411413579 0.2503303708
 32.4285714286 0.7693696295 0.2377194131
 32.4285714286 0.8975979010 0.2264435976
 32.4285714286 1.0258261726 0.2166768051
 32.4285714286 1.1540544442 0.2088278915
 32.4285714286 1.2822827158 0.2028820457
 32.4285714286 1.4105109873 0.1994138710
 32.4285714286 1.5387392589 0.1978743123
 32.4285714286 1.6669675305 0.1984102584
 32.4285714286 1.7951958021 0.2007024197
 32.4285714286 1.9234240736 0.2053580985
 32.4285714286 2.0516523452 0.2119804834
 32.4285714286 2.1798806168 0.2212038617
 32.4285714286 2.3081088884 0.2320509392
 32.4285714286 2.4363371599 0.2439769931
 32.4285714286 2.5645654315 0.2559235423
 32.4285714286 2.6927937031 0.2675442037
 32.4285714286 2.8210219747 0.2768977517
 32.4285714286 2.9492502462 0.2833327497
 32.4285714286 3.0774785178 0.2868349157
 32.4285714286 3.2057067894 0.2868349157
 32.4285714286 3.3339350610 0.2833327497
 32.4285714286 3.4621633325 0.2768977517
 32.4285714286 3.5903916041 0.2675442037
 32.4285714286 3.7186198757 0.2559235423
 32.4285714286 3.8468481473 0.2439769931
 32.4285714286 3.9750764188 0.2320509392
 32.4285714286 4.1033046904 0.2212038617
 32.4285714286 4.2315329620 0.2119804834
 32.4285714286 4.3597612336 0.2053580985
 32.4285714286 4.4879895051 0.2007024197
 32.4285714286 4.6162177767 0.1984102584
 32.4285714286 4.7444460483 0.1978743123
 32.4285714286 4.8726743199 0.1994138710
 32.4285714286 5.0009025914 0.2028820457
 32.4285714286 5.1291308630 0.2088278915
 32.4285714286 5.2573591346 0.2166768051
 32.4285714286 5.3855874062 0.2264435976
 32.4285714286 5.5138156777 0.2377194131
 32.4285714286 5.6420439493 0.2503303708
 32.4285714286 5.7702722209 0.2615006626
 32.4285714286 5.8985004925 0.2721705725
 32.4285714286 6.0267287640 0.2802320367
 32.4285714286 6.1549570356 0.2853396399
 32.4285714286 6.2831853072 0.2871648157
 36.3469387755 0.0000000000 0.3081621046
 36.3469387755 0.1282282716 0.3062653999
 36.3469387755 0.2564565432 0.3009612135
 36.3469387755 0.3846848147 0.2926160502
 36.3469387755 0.5129130863 0.2815170527
 36.3469387755 0.6411413579 0.2698831146
 36.3469387755 0.7693696295 0.2568075364
 36.3469387755 0.8975979010 0.2450354961
 36.3469387755 1.0258261726 0.2348602856
 36.3469387755 1.1540544442 0.2267442025
 36.3469387755 1.2822827158 0.2205926381
 36.3469387755 1.4105109873 0.2170120851
 36.3469387755 1.5387392589 0.2154363687
 36.3469387755 1.6669675305 0.2159896356
 36.3469387755 1.7951958021 0.2183844979
 36.3469387755 1.9234240736 0.2231481770
 36.3469387755 2.0516523452 0.2300228256
 36.3469387755 2.1798806168 0.2395746829
 36.3469387755 2.3081088884 0.2508560823
 36.3469387755 2.4363371599 0.2632699737
 36.3469387755 2.5645654315 0.2757025106
 36.3469387755 2.6927937031 0.2877902135
 36.3469387755 2.8210219747 0.2974874100
 36.3469387755 2.9492502462 0.3041873745
 36.3469387755 3.0774785178 0.3077983602
 36.3469387755 3.2057067894 0.3077983602
 36.3469387755 3.3339350610 0.3041873745
 36.3469387755 3.4621633325 0.2974874100
 36.3469387755 3.5903916041 0.2877902135
 36.3469387755 3.7186198757 0.2757025106
 36.3469387755 3.8468481473 0.2632699737
 36.3469387755 3.9750764188 0.2508560823
 36.3469387755 4.1033046904 0.2395746829
 36.3469387755 4.2315329620 0.2300228256
 36.3469387755 4.3597612336 0.2231481770
 36.3469387755 4.4879895051 0.2183844979
 36.3469387755 4.6162177767 0.2159896356
 36.3469387755 4.7444460483 0.2154363687
 36.3469387755 4.8726743199 0.2170120851
 36.3469387755 5.0009025914 0.2205926381
 36.3469387755 5.1291308630 0.2267442025
 36.3469387755 5.2573591346 0.2348602856
 36.3469387755 5.3855874062 0.2450354961
 36.3469387755 5.5138156777 0.2568075364
 36.3469387755 5.6420439493 0.2698831146
 36.3469387755 5.7702722209 0.2815170527
 36.3469387755 5.8985004925 0.2926160502
 36.3469387755 6.0267287640 0.3009612135
 36.3469387755 6.1549570356 0.3062653999
 36.3469387755 6.2831853072 0.3081621046
 40.2653061224 0.0000000000 0.3279598788
 40.2653061224 0.1282282716 0.3260007958
 40.2653061224 0.2564565432 0.3205255796
 40.2653061224 0.3846848147 0.3119401753
 40.2653061224 0.5129130863 0.3004754801
 40.2653061224 0.6411413579 0.2884367085
 40.2653061224 0.7693696295 0.2749632028
 40.2653061224 0.8975979010 0.2627552899
 40.2653061224 1.0258261726 0.2522259413
 40.2653061224 1.1540544442 0.2438804017
 40.2653061224 1.2822827158 0.2375564077
 40.2653061224 1.4105109873 0.2338777451
 40.2653061224 1.5387392589 0.2322739681
 40.2653061224 1.6669675305 0.2328426862
 40.2653061224 1.7951958021 0.2353272891
 40.2653061224 1.9234240736 0.2401801086
 40.2653061224 2.0516523452 0.2472724183
 40.2653061224 2.1798806168 0.2571017644
 40.2653061224 2.3081088884 0.2687563504
 40.2653061224 2.4363371599 0.2815990553
 40.2653061224 2.5645654315 0.2944524262
 40.2653061224 2.6927937031 0.3069408499
 40.2653061224 2.8210219747 0.3169321630
 40.2653061224 2.9492502462 0.3238645083
 40.2653061224 3.0774785178 0.3275704592
 40.2653061224 3.2057067894 0.3275704592
 40.2653061224 3.3339350610 0.3238645083
 40.2653061224 3.4621633325 0.3169321630
 40.2653061224 3.5903916041 0.3069408499
 40.2653061224 3.7186198757 0.2944524262
 40.2653061224 3.8468481473 0.2815990553
 40.2653061224 3.9750764188 0.2687563504
 40.2653061224 4.1033046904 0.2571017644
 40.2653061224 4.2315329620 0.2472724183
 40.2653061224 4.3597612336 0.2401801086
 40.2653061224 4.4879895051 0.2353272891
 40.2653061224 4.6162177767 0.2328426862
 40.2653061224 4.7444460483 0.2322739681
 40.2653061224 4.8726743199 0.2338777451
 40.2653061224 5.0009025914 0.2375564077
 40.2653061224 5.1291308630 0.2438804017
 40.2653061224 5.2573591346 0.2522259413
 40.2653061224 5.3855874062 0.2627552899
 40.2653061224 5.5138156777 0.2749632028
 40.2653061224 5.6420439493 0.2884367085
 40.2653061224 5.7702722209 0.3004754801
 40.2653061224 5.8985004925 0.3119401753
 40.2653061224 6.0267287640 0.3205255796
 40.2653061224 6.1549570356 0.3260007958
 40.2653061224 6.2831853072 0.3279598788
 44.1836734694 0.0000000000 0.3459167123
 44.1836734694 0.1282282716 0.3439112679
 44.1836734694 0.2564565432 0.3383120220
 44.1836734694 0.3846848147 0.3295518575
 44.1836734694 0.5129130863 0.3178187306
 44.1836734694 0.6411413579 0.3054784703
 44.1836734694 0.7693696295 0.2917105060
 44.1836734694 0.8975979010 0.2791777490
 44.1836734694 1.0258261726 0.2683894951
 44.1836734694 1.1540544442 0.2598805088
 44.1836734694 1.2822827158 0.2534346521
 44.1836734694 1.4105109873 0.2496865644
 44.1836734694 1.5387392589 0.2480720604
 44.1836734694 1.6669675305 0.2486468537
 44.1836734694 1.7951958021 0.2511959631
 44.1836734694 1.9234240736 0.2561030325
 44.1836734694 2.0516523452 0.2633532201
 44.1836734694 2.1798806168 0.2733915706
 44.1836734694 2.3081088884 0.2853086690
 44.1836734694 2.4363371599 0.2984748905
 44.1836734694 2.5645654315 0.3116376641
 44.1836734694 2.6927937031 0.3244226470
 44.1836734694 2.8210219747 0.3346290052
 44.1836734694 2.9492502462 0.3417305073
 44.1836734694 3.0774785178 0.3454992267
 44.1836734694 3.2057067894 0.3454992267
 44.1836734694 3.3339350610 0.3417305073
 44.1836734694 3.4621633325 0.3346290052
 44.1836734694 3.5903916041 0.3244226470
 44.1836734694 3.7186198757 0.3116376641
 44.1836734694 3.8468481473 0.2984748905
 44.1836734694 3.9750764188 0.2853086690
 44.1836734694 4.1033046904 0.2733915706
 44.1836734694 4.2315329620 0.2633532201
 44.1836734694 4.3597612336 0.2561030325
 44.1836734694 4.4879895051 0.2511959631
 44.1836734694 4.6162177767 0.2486468537
 44.1836734694 4.7444460483 0.2480720604
 44.1836734694 4.8726743199 0.2496865644
 44.1836734694 5.0009025914 0.2534346521
 44.1836734694 5.1291308630 0.2598805088
 44.1836734694 5.2573591346 0.2683894951
 44.1836734694 5.3855874062 0.2791777490
 44.1836734694 5.5138156777 0.2917105060
 44.1836734694 5.6420439493 0.3054784703
 44.1836734694 5.7702722209 0.3178187306
 44.1836734694 5.8985004925 0.3295518575
 44.1836734694 6.0267287640 0.3383120220
 44.1836734694 6.1549570356 0.3439112679
 44.1836734694 6.2831853072 0.3459167123
 48.4395075030 0.0000000000 0.3638445007
 48.4395075030 0.1282282716 0.3618070457
 48.4395075030 0.2564565432 0.3561022316
 48.4395075030 0.3846848147 0.3471975913
 48.4395075030 0.5129130863 0.3352374126
 48.4395075030 0.6411413579 0.3226372808
 48.4395075030 0.7693696295 0.3086236738
 48.4395075030 0.8975979010 0.2958085907
 48.4395075030 1.0258261726 0.2848001679
 48.4395075030 1.1540544442 0.2761599866
 48.4395075030 1.2822827158 0.2696166054
 48.4395075030 1.4105109873 0.2658131429
 48.4395075030 1.5387392589 0.2641888151
 48.4395075030 1.6669675305 0.2647741032
 48.4395075030 1.7951958021 0.2673785353
 48.4395075030 1.9234240736 0.2723171064
 48.4395075030 2.0516523452 0.2797008047
 48.4395075030 2.1798806168 0.2899051894
 48.4395075030 2.3081088884 0.3020513355
 48.4395075030 2.4363371599 0.3154907132
 48.4395075030 2.5645654315 0.3289226265
 48.4395075030 2.6927937031 0.3419566843
 48.4395075030 2.8210219747 0.3523436297
 48.4395075030 2.9492502462 0.3595868820
 48.4395075030 3.0774785178 0.3634068216
 48.4395075030 3.2057067894 0.3634068216
 48.4395075030 3.3339350610 0.3595868820
 48.4395075030 3.4621633325 0.3523436297
 48.4395075030 3.5903916041 0.3419566843
 48.4395075030 3.7186198757 0.3289226265
 48.4395075030 3.8468481473 0.3154907132
 48.4395075030 3.9750764188 0.3020513355
 48.4395075030 4.1033046904 0.2899051894
 48.4395075030 4.2315329620 0.2797008047
 48.4395075030 4.3597612336 0.2723171064
 48.4395075030 4.4879895051 0.2673785353
 48.4395075030 4.6162177767 0.2647741032
 48.4395075030 4.7444460483 0.2641888151
 48.4395075030 4.8726743199 0.2658131429
 48.4395075030 5.0009025914 0.2696166054
 48.4395075030 5.1291308630 0.2761599866
 48.4395075030 5.2573591346 0.2848001679
 48.4395075030 5.3855874062 0.2958085907
 48.4395075030 5.5138156777 0.3086236738
 48.4395075030 5.6420439493 0.3226372808
 48.4395075030 5.7702722209 0.3352374126
 48.4395075030 5.8985004925 0.3471975913
 48.4395075030 6.0267287640 0.3561022316
 48.4395075030 6.1549570356 0.3618070457
 48.4395075030 6.2831853072 0.3638445007
 53.2260543089 0.0000000000 0.3834472092
 53.2260543089 0.1282282716 0.3813752096
 53.2260543089 0.2564565432 0.3755633786
 53.2260543089 0.3846848147 0.3665094461
 53.2260543089 0.5129130863 0.3543165123
 53.2260543089 0.6411413579 0.3414553807
 53.2260543089 0.7693696295 0.3271883474
 53.2260543089 0.8975979010 0.3140815623
 53.2260543089 1.0258261726 0.3028459154
 53.2260543089 1.1540544442 0.2940723515
 53.2260543089 1.2822827158 0.2874292320
 53.2260543089 1.4105109873 0.2835701965
 53.2260543089 1.5387392589 0.2819369654
 53.2260543089 1.6669675305 0.2825320959
