collision_system: Pb+Pb
collision_energy: 5.02TeV
particle_type: Up
centrality: 30-40%
xB = 0.4
average_path-lengths: 5.200829, 4.722707, 5.573215
average_temperatures: 0.215532, 0.213914, 0.218500
number_of_angles:      50
number_of_grid_points: 40, 40
--------------------------------------------------------
    pT [GeV]       phi          R_AA   
 12.8367346939 5.7702722209 0.3000269222
 12.8367346939 5.8985004925 0.3112188804
 12.8367346939 6.0267287640 0.3196263254
 12.8367346939 6.1549570356 0.3249792545
 12.8367346939 6.2831853072 0.3268980371
 16.7551020408 0.0000000000 0.3749731948
 16.7551020408 0.1282282716 0.3729614486
 16.7551020408 0.2564565432 0.3673419101
 16.7551020408 0.3846848147 0.3585858094
 16.7551020408 0.5129130863 0.3468105377
 16.7551020408 0.6411413579 0.3344741213
 16.7551020408 0.7693696295 0.3207400528
 16.7551020408 0.8975979010 0.3082177750
 16.7551020408 1.0258261726 0.2975122615
 16.7551020408 1.1540544442 0.2891546631
 16.7551020408 1.2822827158 0.2828265863
 16.7551020408 1.4105109873 0.2791720145
 16.7551020408 1.5387392589 0.2776183685
 16.7551020408 1.6669675305 0.2781884088
 16.7551020408 1.7951958021 0.2806850030
 16.7551020408 1.9234240736 0.2854183480
 16.7551020408 2.0516523452 0.2925495081
 16.7551020408 2.1798806168 0.3024690749
 16.7551020408 2.3081088884 0.3143105468
 16.7551020408 2.4363371599 0.3274557666
 16.7551020408 2.5645654315 0.3406144871
 16.7551020408 2.6927937031 0.3534422381
 16.7551020408 2.8210219747 0.3636526158
 16.7551020408 2.9492502462 0.3707765581
 16.7551020408 3.0774785178 0.3745364245
 16.7551020408 3.2057067894 0.3745364245
 16.7551020408 3.3339350610 0.3707765581
 16.7551020408 3.4621633325 0.3636526158
 16.7551020408 3.5903916041 0.3534422381
 16.7551020408 3.7186198757 0.3406144871
 16.7551020408 3.8468481473 0.3274557666
 16.7551020408 3.9750764188 0.3143105468
 16.7551020408 4.1033046904 0.3024690749
 16.7551020408 4.2315329620 0.2925495081
 16.7551020408 4.3597612336 0.2854183480
 16.7551020408 4.4879895051 0.2806850030
 16.7551020408 4.6162177767 0.2781884088
 16.7551020408 4.7444460483 0.2776183685
 16.7551020408 4.8726743199 0.2791720145
 16.7551020408 5.0009025914 0.2828265863
 16.7551020408 5.1291308630 0.2891546631
 16.7551020408 5.2573591346 0.2975122615
 16.7551020408 5.3855874062 0.3082177750
 16.7551020408 5.5138156777 0.3207400528
 16.7551020408 5.6420439493 0.3344741213
 16.7551020408 5.7702722209 0.3468105377
 16.7551020408 5.8985004925 0.3585858094
 16.7551020408 6.0267287640 0.3673419101
 16.7551020408 6.1549570356 0.3729614486
 16.7551020408 6.2831853072 0.3749731948
 20.6734693878 0.0000000000 0.4167722687
 20.6734693878 0.1282282716 0.4147266288
 20.6734693878 0.2564565432 0.4089616961
 20.6734693878 0.3846848147 0.4000250974
 20.6734693878 0.5129130863 0.3879451638
 20.6734693878 0.6411413579 0.3752346925
 20.6734693878 0.7693696295 0.3611723829
 20.6734693878 0.8975979010 0.3482340338
 20.6734693878 1.0258261726 0.3372043498
 20.6734693878 1.1540544442 0.3286796156
 20.6734693878 1.2822827158 0.3222263519
 20.6734693878 1.4105109873 0.3184999806
 20.6734693878 1.5387392589 0.3169475987
 20.6734693878 1.6669675305 0.3175280639
 20.6734693878 1.7951958021 0.3201051115
 20.6734693878 1.9234240736 0.3248550048
 20.6734693878 2.0516523452 0.3321776470
 20.6734693878 2.1798806168 0.3423173758
 20.6734693878 2.3081088884 0.3544807917
 20.6734693878 2.4363371599 0.3680195274
 20.6734693878 2.5645654315 0.3815596138
 20.6734693878 2.6927937031 0.3947322196
 20.6734693878 2.8210219747 0.4051607342
 20.6734693878 2.9492502462 0.4124838541
 20.6734693878 3.0774785178 0.4163056582
 20.6734693878 3.2057067894 0.4163056582
 20.6734693878 3.3339350610 0.4124838541
 20.6734693878 3.4621633325 0.4051607342
 20.6734693878 3.5903916041 0.3947322196
 20.6734693878 3.7186198757 0.3815596138
 20.6734693878 3.8468481473 0.3680195274
 20.6734693878 3.9750764188 0.3544807917
 20.6734693878 4.1033046904 0.3423173758
 20.6734693878 4.2315329620 0.3321776470
 20.6734693878 4.3597612336 0.3248550048
 20.6734693878 4.4879895051 0.3201051115
 20.6734693878 4.6162177767 0.3175280639
 20.6734693878 4.7444460483 0.3169475987
 20.6734693878 4.8726743199 0.3184999806
 20.6734693878 5.0009025914 0.3222263519
 20.6734693878 5.1291308630 0.3286796156
 20.6734693878 5.2573591346 0.3372043498
 20.6734693878 5.3855874062 0.3482340338
 20.6734693878 5.5138156777 0.3611723829
 20.6734693878 5.6420439493 0.3752346925
 20.6734693878 5.7702722209 0.3879451638
 20.6734693878 5.8985004925 0.4000250974
 20.6734693878 6.0267287640 0.4089616961
 20.6734693878 6.1549570356 0.4147266288
 20.6734693878 6.2831853072 0.4167722687
 24.5918367347 0.0000000000 0.4529722093
 24.5918367347 0.1282282716 0.4509184524
 24.5918367347 0.2564565432 0.4451094222
 24.5918367347 0.3846848147 0.4361267922
 24.5918367347 0.5129130863 0.4239491401
 24.5918367347 0.6411413579 0.4110949848
 24.5918367347 0.7693696295 0.3969222337
 24.5918367347 0.8975979010 0.3837938340
 24.5918367347 1.0258261726 0.3726418904
 24.5918367347 1.1540544442 0.3640824863
 24.5918367347 1.2822827158 0.3576083433
 24.5918367347 1.4105109873 0.3538647936
 24.5918367347 1.5387392589 0.3523376016
 24.5918367347 1.6669675305 0.3529175927
 24.5918367347 1.7951958021 0.3555271190
 24.5918367347 1.9234240736 0.3602308532
 24.5918367347 2.0516523452 0.3676169019
 24.5918367347 2.1798806168 0.3778243094
 24.5918367347 2.3081088884 0.3900940158
 24.5918367347 2.4363371599 0.4037992921
 24.5918367347 2.5645654315 0.4174831220
 24.5918367347 2.6927937031 0.4307804166
 24.5918367347 2.8210219747 0.4412626028
 24.5918367347 2.9492502462 0.4486537041
 24.5918367347 3.0774785178 0.4524797005
 24.5918367347 3.2057067894 0.4524797005
 24.5918367347 3.3339350610 0.4486537041
 24.5918367347 3.4621633325 0.4412626028
 24.5918367347 3.5903916041 0.4307804166
 24.5918367347 3.7186198757 0.4174831220
 24.5918367347 3.8468481473 0.4037992921
 24.5918367347 3.9750764188 0.3900940158
 24.5918367347 4.1033046904 0.3778243094
 24.5918367347 4.2315329620 0.3676169019
 24.5918367347 4.3597612336 0.3602308532
 24.5918367347 4.4879895051 0.3555271190
 24.5918367347 4.6162177767 0.3529175927
 24.5918367347 4.7444460483 0.3523376016
 24.5918367347 4.8726743199 0.3538647936
 24.5918367347 5.0009025914 0.3576083433
 24.5918367347 5.1291308630 0.3640824863
 24.5918367347 5.2573591346 0.3726418904
 24.5918367347 5.3855874062 0.3837938340
 24.5918367347 5.5138156777 0.3969222337
 24.5918367347 5.6420439493 0.4110949848
 24.5918367347 5.7702722209 0.4239491401
 24.5918367347 5.8985004925 0.4361267922
 24.5918367347 6.0267287640 0.4451094222
 24.5918367347 6.1549570356 0.4509184524
 24.5918367347 6.2831853072 0.4529722093
 28.5102040816 0.0000000000 0.4848059596
 28.5102040816 0.1282282716 0.4827641039
 28.5102040816 0.2564565432 0.4769642813
 28.5102040816 0.3846848147 0.4680057686
 28.5102040816 0.5129130863 0.4558409481
 28.5102040816 0.6411413579 0.4429665219
 28.5102040816 0.7693696295 0.4288120304
 28.5102040816 0.8975979010 0.4156331712
 28.5102040816 1.0258261726 0.4044687574
 28.5102040816 1.1540544442 0.3959424134
 28.5102040816 1.2822827158 0.3894996475
 28.5102040816 1.4105109873 0.3857736533
 28.5102040816 1.5387392589 0.3842770250
 28.5102040816 1.6669675305 0.3848519350
 28.5102040816 1.7951958021 0.3874665629
 28.5102040816 1.9234240736 0.3920959420
 28.5102040816 2.0516523452 0.3994797745
 28.5102040816 2.1798806168 0.4096648537
 28.5102040816 2.3081088884 0.4219342879
 28.5102040816 2.4363371599 0.4356652276
 28.5102040816 2.5645654315 0.4493595309
 28.5102040816 2.6927937031 0.4626578046
 28.5102040816 2.8210219747 0.4731067419
 28.5102040816 2.9492502462 0.4804988871
 28.5102040816 3.0774785178 0.4842975288
 28.5102040816 3.2057067894 0.4842975288
 28.5102040816 3.3339350610 0.4804988871
 28.5102040816 3.4621633325 0.4731067419
 28.5102040816 3.5903916041 0.4626578046
 28.5102040816 3.7186198757 0.4493595309
 28.5102040816 3.8468481473 0.4356652276
 28.5102040816 3.9750764188 0.4219342879
 28.5102040816 4.1033046904 0.4096648537
 28.5102040816 4.2315329620 0.3994797745
 28.5102040816 4.3597612336 0.3920959420
 28.5102040816 4.4879895051 0.3874665629
 28.5102040816 4.6162177767 0.3848519350
 28.5102040816 4.7444460483 0.3842770250
 28.5102040816 4.8726743199 0.3857736533
 28.5102040816 5.0009025914 0.3894996475
 28.5102040816 5.1291308630 0.3959424134
 28.5102040816 5.2573591346 0.4044687574
 28.5102040816 5.3855874062 0.4156331712
 28.5102040816 5.5138156777 0.4288120304
 28.5102040816 5.6420439493 0.4429665219
 28.5102040816 5.7702722209 0.4558409481
 28.5102040816 5.8985004925 0.4680057686
 28.5102040816 6.0267287640 0.4769642813
 28.5102040816 6.1549570356 0.4827641039
 28.5102040816 6.2831853072 0.4848059596
 32.4285714286 0.0000000000 0.5133391824
 32.4285714286 0.1282282716 0.5113268204
 32.4285714286 0.2564565432 0.5055756434
 32.4285714286 0.3846848147 0.4967105062
 32.4285714286 0.5129130863 0.4846474883
 32.4285714286 0.6411413579 0.4718440598
 32.4285714286 0.7693696295 0.4578032644
 32.4285714286 0.8975979010 0.4446798054
 32.4285714286 1.0258261726 0.4335895803
 32.4285714286 1.1540544442 0.4251610822
 32.4285714286 1.2822827158 0.4187923029
 32.4285714286 1.4105109873 0.4151108386
 32.4285714286 1.5387392589 0.4136514676
 32.4285714286 1.6669675305 0.4142216754
 32.4285714286 1.7951958021 0.4168149496
 32.4285714286 1.9234240736 0.4213472522
 32.4285714286 2.0516523452 0.4286716677
 32.4285714286 2.1798806168 0.4387598515
 32.4285714286 2.3081088884 0.4509341472
 32.4285714286 2.4363371599 0.4645899817
 32.4285714286 2.5645654315 0.4782007651
 32.4285714286 2.6927937031 0.4914021661
 32.4285714286 2.8210219747 0.5017419597
 32.4285714286 2.9492502462 0.5090727169
 32.4285714286 3.0774785178 0.5128260089
 32.4285714286 3.2057067894 0.5128260089
 32.4285714286 3.3339350610 0.5090727169
 32.4285714286 3.4621633325 0.5017419597
 32.4285714286 3.5903916041 0.4914021661
 32.4285714286 3.7186198757 0.4782007651
 32.4285714286 3.8468481473 0.4645899817
 32.4285714286 3.9750764188 0.4509341472
 32.4285714286 4.1033046904 0.4387598515
 32.4285714286 4.2315329620 0.4286716677
 32.4285714286 4.3597612336 0.4213472522
 32.4285714286 4.4879895051 0.4168149496
 32.4285714286 4.6162177767 0.4142216754
 32.4285714286 4.7444460483 0.4136514676
 32.4285714286 4.8726743199 0.4151108386
 32.4285714286 5.0009025914 0.4187923029
 32.4285714286 5.1291308630 0.4251610822
 32.4285714286 5.2573591346 0.4335895803
 32.4285714286 5.3855874062 0.4446798054
 32.4285714286 5.5138156777 0.4578032644
 32.4285714286 5.6420439493 0.4718440598
 32.4285714286 5.7702722209 0.4846474883
 32.4285714286 5.8985004925 0.4967105062
 32.4285714286 6.0267287640 0.5055756434
 32.4285714286 6.1549570356 0.5113268204
 32.4285714286 6.2831853072 0.5133391824
 36.3469387755 0.0000000000 0.5389699458
 36.3469387755 0.1282282716 0.5369870939
 36.3469387755 0.2564565432 0.5312975983
 36.3469387755 0.3846848147 0.5225399592
 36.3469387755 0.5129130863 0.5106082572
 36.3469387755 0.6411413579 0.4979224129
 36.3469387755 0.7693696295 0.4840291123
 36.3469387755 0.8975979010 0.4710045511
 36.3469387755 1.0258261726 0.4600152732
 36.3469387755 1.1540544442 0.4517006713
 36.3469387755 1.2822827158 0.4454196253
 36.3469387755 1.4105109873 0.4417841603
 36.3469387755 1.5387392589 0.4403671217
 36.3469387755 1.6669675305 0.4409252225
 36.3469387755 1.7951958021 0.4434947037
 36.3469387755 1.9234240736 0.4479281802
 36.3469387755 2.0516523452 0.4551774161
 36.3469387755 2.1798806168 0.4651451343
 36.3469387755 2.3081088884 0.4771954755
 36.3469387755 2.4363371599 0.4907335605
 36.3469387755 2.5645654315 0.5042151676
 36.3469387755 2.6927937031 0.5172871953
 36.3469387755 2.8210219747 0.5274949556
 36.3469387755 2.9492502462 0.5347511521
 36.3469387755 3.0774785178 0.5384513978
 36.3469387755 3.2057067894 0.5384513978
 36.3469387755 3.3339350610 0.5347511521
 36.3469387755 3.4621633325 0.5274949556
 36.3469387755 3.5903916041 0.5172871953
 36.3469387755 3.7186198757 0.5042151676
 36.3469387755 3.8468481473 0.4907335605
 36.3469387755 3.9750764188 0.4771954755
 36.3469387755 4.1033046904 0.4651451343
 36.3469387755 4.2315329620 0.4551774161
 36.3469387755 4.3597612336 0.4479281802
 36.3469387755 4.4879895051 0.4434947037
 36.3469387755 4.6162177767 0.4409252225
 36.3469387755 4.7444460483 0.4403671217
 36.3469387755 4.8726743199 0.4417841603
 36.3469387755 5.0009025914 0.4454196253
 36.3469387755 5.1291308630 0.4517006713
 36.3469387755 5.2573591346 0.4600152732
 36.3469387755 5.3855874062 0.4710045511
 36.3469387755 5.5138156777 0.4840291123
 36.3469387755 5.6420439493 0.4979224129
 36.3469387755 5.7702722209 0.5106082572
 36.3469387755 5.8985004925 0.5225399592
 36.3469387755 6.0267287640 0.5312975983
 36.3469387755 6.1549570356 0.5369870939
 36.3469387755 6.2831853072 0.5389699458
 40.2653061224 0.0000000000 0.5622092358
 40.2653061224 0.1282282716 0.5602629438
 40.2653061224 0.2564565432 0.5546579645
 40.2653061224 0.3846848147 0.5460336784
 40.2653061224 0.5129130863 0.5342762871
 40.2653061224 0.6411413579 0.5217509052
 40.2653061224 0.7693696295 0.5080544882
 40.2653061224 0.8975979010 0.4951767312
 40.2653061224 1.0258261726 0.4843345877
 40.2653061224 1.1540544442 0.4761572223
 40.2653061224 1.2822827158 0.4699845343
 40.2653061224 1.4105109873 0.4664103997
 40.2653061224 1.5387392589 0.4650316398
 40.2653061224 1.6669675305 0.4655807340
 40.2653061224 1.7951958021 0.4681151372
 40.2653061224 1.9234240736 0.4724386022
 40.2653061224 2.0516523452 0.4795845006
 40.2653061224 2.1798806168 0.4894039264
 40.2653061224 2.3081088884 0.5012851852
 40.2653061224 2.4363371599 0.5146559133
 40.2653061224 2.5645654315 0.5279625216
 40.2653061224 2.6927937031 0.5408557161
 40.2653061224 2.8210219747 0.5509005795
 40.2653061224 2.9492502462 0.5580546006
 40.2653061224 3.0774785178 0.5616884676
 40.2653061224 3.2057067894 0.5616884676
 40.2653061224 3.3339350610 0.5580546006
 40.2653061224 3.4621633325 0.5509005795
 40.2653061224 3.5903916041 0.5408557161
 40.2653061224 3.7186198757 0.5279625216
 40.2653061224 3.8468481473 0.5146559133
 40.2653061224 3.9750764188 0.5012851852
 40.2653061224 4.1033046904 0.4894039264
 40.2653061224 4.2315329620 0.4795845006
 40.2653061224 4.3597612336 0.4724386022
 40.2653061224 4.4879895051 0.4681151372
 40.2653061224 4.6162177767 0.4655807340
 40.2653061224 4.7444460483 0.4650316398
 40.2653061224 4.8726743199 0.4664103997
 40.2653061224 5.0009025914 0.4699845343
 40.2653061224 5.1291308630 0.4761572223
 40.2653061224 5.2573591346 0.4843345877
 40.2653061224 5.3855874062 0.4951767312
 40.2653061224 5.5138156777 0.5080544882
 40.2653061224 5.6420439493 0.5217509052
 40.2653061224 5.7702722209 0.5342762871
 40.2653061224 5.8985004925 0.5460336784
 40.2653061224 6.0267287640 0.5546579645
 40.2653061224 6.1549570356 0.5602629438
 40.2653061224 6.2831853072 0.5622092358
 44.1836734694 0.0000000000 0.5826908109
 44.1836734694 0.1282282716 0.5807840638
 44.1836734694 0.2564565432 0.5752697273
 44.1836734694 0.3846848147 0.5667917889
 44.1836734694 0.5129130863 0.5552250975
 44.1836734694 0.6411413579 0.5428814424
 44.1836734694 0.7693696295 0.5294020794
 44.1836734694 0.8975979010 0.5166992657
 44.1836734694 1.0258261726 0.5060215857
 44.1836734694 1.1540544442 0.4979917505
 44.1836734694 1.2822827158 0.4919302011
 44.1836734694 1.4105109873 0.4884197552
 44.1836734694 1.5387392589 0.4870818841
 44.1836734694 1.6669675305 0.4876195115
 44.1836734694 1.7951958021 0.4901129406
 44.1836734694 1.9234240736 0.4943314905
 44.1836734694 2.0516523452 0.5013647577
 44.1836734694 2.1798806168 0.5110186499
 44.1836734694 2.3081088884 0.5227162118
 44.1836734694 2.4363371599 0.5358940112
 44.1836734694 2.5645654315 0.5490011432
 44.1836734694 2.6927937031 0.5616970718
 44.1836734694 2.8210219747 0.5715659394
 44.1836734694 2.9492502462 0.5786072158
 44.1836734694 3.0774785178 0.5821729271
 44.1836734694 3.2057067894 0.5821729271
 44.1836734694 3.3339350610 0.5786072158
 44.1836734694 3.4621633325 0.5715659394
 44.1836734694 3.5903916041 0.5616970718
 44.1836734694 3.7186198757 0.5490011432
 44.1836734694 3.8468481473 0.5358940112
 44.1836734694 3.9750764188 0.5227162118
 44.1836734694 4.1033046904 0.5110186499
 44.1836734694 4.2315329620 0.5013647577
 44.1836734694 4.3597612336 0.4943314905
 44.1836734694 4.4879895051 0.4901129406
 44.1836734694 4.6162177767 0.4876195115
 44.1836734694 4.7444460483 0.4870818841
 44.1836734694 4.8726743199 0.4884197552
 44.1836734694 5.0009025914 0.4919302011
 44.1836734694 5.1291308630 0.4979917505
 44.1836734694 5.2573591346 0.5060215857
 44.1836734694 5.3855874062 0.5166992657
 44.1836734694 5.5138156777 0.5294020794
 44.1836734694 5.6420439493 0.5428814424
 44.1836734694 5.7702722209 0.5552250975
 44.1836734694 5.8985004925 0.5667917889
 44.1836734694 6.0267287640 0.5752697273
 44.1836734694 6.1549570356 0.5807840638
 44.1836734694 6.2831853072 0.5826908109
 48.4395075030 0.0000000000 0.6016500343
 48.4395075030 0.1282282716 0.5997940027
 48.4395075030 0.2564565432 0.5944020033
 48.4395075030 0.3846848147 0.5861151329
 48.4395075030 0.5129130863 0.5748046388
 48.4395075030 0.6411413579 0.5627153984
 48.4395075030 0.7693696295 0.5495248331
 48.4395075030 0.8975979010 0.5370715863
 48.4395075030 1.0258261726 0.5266200374
 48.4395075030 1.1540544442 0.5187819512
 48.4395075030 1.2822827158 0.5128681191
 48.4395075030 1.4105109873 0.5094419992
 48.4395075030 1.5387392589 0.5081487673
 48.4395075030 1.6669675305 0.5086733741
 48.4395075030 1.7951958021 0.5111115489
 48.4395075030 1.9234240736 0.5152016528
 48.4395075030 2.0516523452 0.5220815090
 48.4395075030 2.1798806168 0.5315182452
 48.4395075030 2.3081088884 0.5429620279
 48.4395075030 2.4363371599 0.5558727807
 48.4395075030 2.5645654315 0.5687082987
 48.4395075030 2.6927937031 0.5811336945
 48.4395075030 2.8210219747 0.5907721177
 48.4395075030 2.9492502462 0.5976587484
 48.4395075030 3.0774785178 0.6011378893
 48.4395075030 3.2057067894 0.6011378893
 48.4395075030 3.3339350610 0.5976587484
 48.4395075030 3.4621633325 0.5907721177
 48.4395075030 3.5903916041 0.5811336945
 48.4395075030 3.7186198757 0.5687082987
 48.4395075030 3.8468481473 0.5558727807
 48.4395075030 3.9750764188 0.5429620279
 48.4395075030 4.1033046904 0.5315182452
 48.4395075030 4.2315329620 0.5220815090
 48.4395075030 4.3597612336 0.5152016528
 48.4395075030 4.4879895051 0.5111115489
 48.4395075030 4.6162177767 0.5086733741
 48.4395075030 4.7444460483 0.5081487673
 48.4395075030 4.8726743199 0.5094419992
 48.4395075030 5.0009025914 0.5128681191
 48.4395075030 5.1291308630 0.5187819512
 48.4395075030 5.2573591346 0.5266200374
 48.4395075030 5.3855874062 0.5370715863
 48.4395075030 5.5138156777 0.5495248331
 48.4395075030 5.6420439493 0.5627153984
 48.4395075030 5.7702722209 0.5748046388
 48.4395075030 5.8985004925 0.5861151329
 48.4395075030 6.0267287640 0.5944020033
 48.4395075030 6.1549570356 0.5997940027
 48.4395075030 6.2831853072 0.6016500343
 53.2260543089 0.0000000000 0.6221980172
 53.2260543089 0.1282282716 0.6203872724
 53.2260543089 0.2564565432 0.6151131150
 53.2260543089 0.3846848147 0.6070128478
 53.2260543089 0.5129130863 0.5959499204
 53.2260543089 0.6411413579 0.5841094796
 53.2260543089 0.7693696295 0.5712009110
 53.2260543089 0.8975979010 0.5589903632
 53.2260543089 1.0258261726 0.5487570147
 53.2260543089 1.1540544442 0.5411040560
 53.2260543089 1.2822827158 0.5353317958
 53.2260543089 1.4105109873 0.5319851403
 53.2260543089 1.5387392589 0.5307374045
 53.2260543089 1.6669675305 0.5312464795
