collision_system: Pb+Pb
collision_energy: 5.02TeV
particle_type: Bottom
centrality: 30-40%
xB = 0.4
average_path-lengths: 5.200829, 4.722707, 5.573215
average_temperatures: 0.215532, 0.213914, 0.218500
number_of_angles:      50
number_of_grid_points: 40, 40
--------------------------------------------------------
    pT [GeV]       phi          R_AA   
 11.3448275862 5.7702722209 0.6320500511
 11.3448275862 5.8985004925 0.6402304093
 11.3448275862 6.0267287640 0.6462503513
 11.3448275862 6.1549570356 0.6501509641
 11.3448275862 6.2831853072 0.6514817188
 14.5172413793 0.0000000000 0.6198814559
 14.5172413793 0.1282282716 0.6185249738
 14.5172413793 0.2564565432 0.6145261295
 14.5172413793 0.3846848147 0.6083367680
 14.5172413793 0.5129130863 0.5999667661
 14.5172413793 0.6411413579 0.5910873878
 14.5172413793 0.7693696295 0.5812718719
 14.5172413793 0.8975979010 0.5721350021
 14.5172413793 1.0258261726 0.5644725519
 14.5172413793 1.1540544442 0.5586821337
 14.5172413793 1.2822827158 0.5542929111
 14.5172413793 1.4105109873 0.5517606101
 14.5172413793 1.5387392589 0.5507983500
 14.5172413793 1.6669675305 0.5511904031
 14.5172413793 1.7951958021 0.5529529375
 14.5172413793 1.9234240736 0.5560092173
 14.5172413793 2.0516523452 0.5610698158
 14.5172413793 2.1798806168 0.5680724697
 14.5172413793 2.3081088884 0.5764946346
 14.5172413793 2.4363371599 0.5860255045
 14.5172413793 2.5645654315 0.5954932156
 14.5172413793 2.6927937031 0.6046967230
 14.5172413793 2.8210219747 0.6118517817
 14.5172413793 2.9492502462 0.6169161850
 14.5172413793 3.0774785178 0.6195328878
 14.5172413793 3.2057067894 0.6195328878
 14.5172413793 3.3339350610 0.6169161850
 14.5172413793 3.4621633325 0.6118517817
 14.5172413793 3.5903916041 0.6046967230
 14.5172413793 3.7186198757 0.5954932156
 14.5172413793 3.8468481473 0.5860255045
 14.5172413793 3.9750764188 0.5764946346
 14.5172413793 4.1033046904 0.5680724697
 14.5172413793 4.2315329620 0.5610698158
 14.5172413793 4.3597612336 0.5560092173
 14.5172413793 4.4879895051 0.5529529375
 14.5172413793 4.6162177767 0.5511904031
 14.5172413793 4.7444460483 0.5507983500
 14.5172413793 4.8726743199 0.5517606101
 14.5172413793 5.0009025914 0.5542929111
 14.5172413793 5.1291308630 0.5586821337
 14.5172413793 5.2573591346 0.5644725519
 14.5172413793 5.3855874062 0.5721350021
 14.5172413793 5.5138156777 0.5812718719
 14.5172413793 5.6420439493 0.5910873878
 14.5172413793 5.7702722209 0.5999667661
 14.5172413793 5.8985004925 0.6083367680
 14.5172413793 6.0267287640 0.6145261295
 14.5172413793 6.1549570356 0.6185249738
 14.5172413793 6.2831853072 0.6198814559
 17.6896551724 0.0000000000 0.6050201057
 17.6896551724 0.1282282716 0.6036391494
 17.6896551724 0.2564565432 0.5995664170
 17.6896551724 0.3846848147 0.5932636058
 17.6896551724 0.5129130863 0.5847647218
 17.6896551724 0.6411413579 0.5757312080
 17.6896551724 0.7693696295 0.5657571347
 17.6896551724 0.8975979010 0.5564653004
 17.6896551724 1.0258261726 0.5486470717
 17.6896551724 1.1540544442 0.5427037127
 17.6896551724 1.2822827158 0.5381988488
 17.6896551724 1.4105109873 0.5355805016
 17.6896551724 1.5387392589 0.5345733449
 17.6896551724 1.6669675305 0.5349745036
 17.6896551724 1.7951958021 0.5367944694
 17.6896551724 1.9234240736 0.5399676524
 17.6896551724 2.0516523452 0.5451583085
 17.6896551724 2.1798806168 0.5523149798
 17.6896551724 2.3081088884 0.5609144234
 17.6896551724 2.4363371599 0.5705892671
 17.6896551724 2.5645654315 0.5802230502
 17.6896551724 2.6927937031 0.5895665868
 17.6896551724 2.8210219747 0.5968454097
 17.6896551724 2.9492502462 0.6020043704
 17.6896551724 3.0774785178 0.6046725645
 17.6896551724 3.2057067894 0.6046725645
 17.6896551724 3.3339350610 0.6020043704
 17.6896551724 3.4621633325 0.5968454097
 17.6896551724 3.5903916041 0.5895665868
 17.6896551724 3.7186198757 0.5802230502
 17.6896551724 3.8468481473 0.5705892671
 17.6896551724 3.9750764188 0.5609144234
 17.6896551724 4.1033046904 0.5523149798
 17.6896551724 4.2315329620 0.5451583085
 17.6896551724 4.3597612336 0.5399676524
 17.6896551724 4.4879895051 0.5367944694
 17.6896551724 4.6162177767 0.5349745036
 17.6896551724 4.7444460483 0.5345733449
 17.6896551724 4.8726743199 0.5355805016
 17.6896551724 5.0009025914 0.5381988488
 17.6896551724 5.1291308630 0.5427037127
 17.6896551724 5.2573591346 0.5486470717
 17.6896551724 5.3855874062 0.5564653004
 17.6896551724 5.5138156777 0.5657571347
 17.6896551724 5.6420439493 0.5757312080
 17.6896551724 5.7702722209 0.5847647218
 17.6896551724 5.8985004925 0.5932636058
 17.6896551724 6.0267287640 0.5995664170
 17.6896551724 6.1549570356 0.6036391494
 17.6896551724 6.2831853072 0.6050201057
 20.8620689655 0.0000000000 0.5982694274
 20.8620689655 0.1282282716 0.5968495815
 20.8620689655 0.2564565432 0.5927148100
 20.8620689655 0.3846848147 0.5863193045
 20.8620689655 0.5129130863 0.5776872707
 20.8620689655 0.6411413579 0.5685164412
 20.8620689655 0.7693696295 0.5583688197
 20.8620689655 0.8975979010 0.5489352040
 20.8620689655 1.0258261726 0.5409687394
 20.8620689655 1.1540544442 0.5348890066
 20.8620689655 1.2822827158 0.5302680941
 20.8620689655 1.4105109873 0.5275765590
 20.8620689655 1.5387392589 0.5265394600
 20.8620689655 1.6669675305 0.5269484601
 20.8620689655 1.7951958021 0.5288161340
 20.8620689655 1.9234240736 0.5320926096
 20.8620689655 2.0516523452 0.5374006989
 20.8620689655 2.1798806168 0.5447078361
 20.8620689655 2.3081088884 0.5534615945
 20.8620689655 2.4363371599 0.5632925392
 20.8620689655 2.5645654315 0.5730713655
 20.8620689655 2.6927937031 0.5825596289
 20.8620689655 2.8210219747 0.5899555156
 20.8620689655 2.9492502462 0.5951971857
 20.8620689655 3.0774785178 0.5979087197
 20.8620689655 3.2057067894 0.5979087197
 20.8620689655 3.3339350610 0.5951971857
 20.8620689655 3.4621633325 0.5899555156
 20.8620689655 3.5903916041 0.5825596289
 20.8620689655 3.7186198757 0.5730713655
 20.8620689655 3.8468481473 0.5632925392
 20.8620689655 3.9750764188 0.5534615945
 20.8620689655 4.1033046904 0.5447078361
 20.8620689655 4.2315329620 0.5374006989
 20.8620689655 4.3597612336 0.5320926096
 20.8620689655 4.4879895051 0.5288161340
 20.8620689655 4.6162177767 0.5269484601
 20.8620689655 4.7444460483 0.5265394600
 20.8620689655 4.8726743199 0.5275765590
 20.8620689655 5.0009025914 0.5302680941
 20.8620689655 5.1291308630 0.5348890066
 20.8620689655 5.2573591346 0.5409687394
 20.8620689655 5.3855874062 0.5489352040
 20.8620689655 5.5138156777 0.5583688197
 20.8620689655 5.6420439493 0.5685164412
 20.8620689655 5.7702722209 0.5776872707
 20.8620689655 5.8985004925 0.5863193045
 20.8620689655 6.0267287640 0.5927148100
 20.8620689655 6.1549570356 0.5968495815
 20.8620689655 6.2831853072 0.5982694274
 24.0344827586 0.0000000000 0.5958159074
 24.0344827586 0.1282282716 0.5943635128
 24.0344827586 0.2564565432 0.5901238579
 24.0344827586 0.3846848147 0.5835768742
 24.0344827586 0.5129130863 0.5747324593
 24.0344827586 0.6411413579 0.5653351630
 24.0344827586 0.7693696295 0.5549438302
 24.0344827586 0.8975979010 0.5452684101
 24.0344827586 1.0258261726 0.5370862043
 24.0344827586 1.1540544442 0.5308246859
 24.0344827586 1.2822827158 0.5260653122
 24.0344827586 1.4105109873 0.5232948678
 24.0344827586 1.5387392589 0.5222173789
 24.0344827586 1.6669675305 0.5226432808
 24.0344827586 1.7951958021 0.5245669661
 24.0344827586 1.9234240736 0.5279514624
 24.0344827586 2.0516523452 0.5334147133
 24.0344827586 2.1798806168 0.5409265519
 24.0344827586 2.3081088884 0.5499093583
 24.0344827586 2.4363371599 0.5599875149
 24.0344827586 2.5645654315 0.5700076640
 24.0344827586 2.6927937031 0.5797226620
 24.0344827586 2.8210219747 0.5873002894
 24.0344827586 2.9492502462 0.5926746887
 24.0344827586 3.0774785178 0.5954509202
 24.0344827586 3.2057067894 0.5954509202
 24.0344827586 3.3339350610 0.5926746887
 24.0344827586 3.4621633325 0.5873002894
 24.0344827586 3.5903916041 0.5797226620
 24.0344827586 3.7186198757 0.5700076640
 24.0344827586 3.8468481473 0.5599875149
 24.0344827586 3.9750764188 0.5499093583
 24.0344827586 4.1033046904 0.5409265519
 24.0344827586 4.2315329620 0.5334147133
 24.0344827586 4.3597612336 0.5279514624
 24.0344827586 4.4879895051 0.5245669661
 24.0344827586 4.6162177767 0.5226432808
 24.0344827586 4.7444460483 0.5222173789
 24.0344827586 4.8726743199 0.5232948678
 24.0344827586 5.0009025914 0.5260653122
 24.0344827586 5.1291308630 0.5308246859
 24.0344827586 5.2573591346 0.5370862043
 24.0344827586 5.3855874062 0.5452684101
 24.0344827586 5.5138156777 0.5549438302
 24.0344827586 5.6420439493 0.5653351630
 24.0344827586 5.7702722209 0.5747324593
 24.0344827586 5.8985004925 0.5835768742
 24.0344827586 6.0267287640 0.5901238579
 24.0344827586 6.1549570356 0.5943635128
 24.0344827586 6.2831853072 0.5958159074
 27.2068965517 0.0000000000 0.5918994344
 27.2068965517 0.1282282716 0.5904234931
 27.2068965517 0.2564565432 0.5861419166
 27.2068965517 0.3846848147 0.5795246885
 27.2068965517 0.5129130863 0.5705779009
 27.2068965517 0.6411413579 0.5610780652
 27.2068965517 0.7693696295 0.5505732969
 27.2068965517 0.8975979010 0.5407907286
 27.2068965517 1.0258261726 0.5325007172
 27.2068965517 1.1540544442 0.5261493904
 27.2068965517 1.2822827158 0.5213181249
 27.2068965517 1.4105109873 0.5184987125
 27.2068965517 1.5387392589 0.5173970586
 27.2068965517 1.6669675305 0.5178276858
 27.2068965517 1.7951958021 0.5197892842
 27.2068965517 1.9234240736 0.5232409911
 27.2068965517 2.0516523452 0.5287800558
 27.2068965517 2.1798806168 0.5363893715
 27.2068965517 2.3081088884 0.5454846557
 27.2068965517 2.4363371599 0.5556745961
 27.2068965517 2.5645654315 0.5658034241
 27.2068965517 2.6927937031 0.5756213007
 27.2068965517 2.8210219747 0.5832880359
 27.2068965517 2.9492502462 0.5887213862
 27.2068965517 3.0774785178 0.5915266646
 27.2068965517 3.2057067894 0.5915266646
 27.2068965517 3.3339350610 0.5887213862
 27.2068965517 3.4621633325 0.5832880359
 27.2068965517 3.5903916041 0.5756213007
 27.2068965517 3.7186198757 0.5658034241
 27.2068965517 3.8468481473 0.5556745961
 27.2068965517 3.9750764188 0.5454846557
 27.2068965517 4.1033046904 0.5363893715
 27.2068965517 4.2315329620 0.5287800558
 27.2068965517 4.3597612336 0.5232409911
 27.2068965517 4.4879895051 0.5197892842
 27.2068965517 4.6162177767 0.5178276858
 27.2068965517 4.7444460483 0.5173970586
 27.2068965517 4.8726743199 0.5184987125
 27.2068965517 5.0009025914 0.5213181249
 27.2068965517 5.1291308630 0.5261493904
 27.2068965517 5.2573591346 0.5325007172
 27.2068965517 5.3855874062 0.5407907286
 27.2068965517 5.5138156777 0.5505732969
 27.2068965517 5.6420439493 0.5610780652
 27.2068965517 5.7702722209 0.5705779009
 27.2068965517 5.8985004925 0.5795246885
 27.2068965517 6.0267287640 0.5861419166
 27.2068965517 6.1549570356 0.5904234931
 27.2068965517 6.2831853072 0.5918994344
 30.3793103448 0.0000000000 0.5930107120
 30.3793103448 0.1282282716 0.5915196019
 30.3793103448 0.2564565432 0.5871944394
 30.3793103448 0.3846848147 0.5805101193
 30.3793103448 0.5129130863 0.5714685277
 30.3793103448 0.6411413579 0.5618612954
 30.3793103448 0.7693696295 0.5512473958
 30.3793103448 0.8975979010 0.5413475102
 30.3793103448 1.0258261726 0.5329576589
 30.3793103448 1.1540544442 0.5265327401
 30.3793103448 1.2822827158 0.5216442527
 30.3793103448 1.4105109873 0.5187856089
 30.3793103448 1.5387392589 0.5176690223
 30.3793103448 1.6669675305 0.5181055046
 30.3793103448 1.7951958021 0.5200989636
 30.3793103448 1.9234240736 0.5235908443
 30.3793103448 2.0516523452 0.5291978497
 30.3793103448 2.1798806168 0.5368930181
 30.3793103448 2.3081088884 0.5460959827
 30.3793103448 2.4363371599 0.5563985566
 30.3793103448 2.5645654315 0.5666377332
 30.3793103448 2.6927937031 0.5765621141
 30.3793103448 2.8210219747 0.5843098006
 30.3793103448 2.9492502462 0.5898022849
 30.3793103448 3.0774785178 0.5926343102
 30.3793103448 3.2057067894 0.5926343102
 30.3793103448 3.3339350610 0.5898022849
 30.3793103448 3.4621633325 0.5843098006
 30.3793103448 3.5903916041 0.5765621141
 30.3793103448 3.7186198757 0.5666377332
 30.3793103448 3.8468481473 0.5563985566
 30.3793103448 3.9750764188 0.5460959827
 30.3793103448 4.1033046904 0.5368930181
 30.3793103448 4.2315329620 0.5291978497
 30.3793103448 4.3597612336 0.5235908443
 30.3793103448 4.4879895051 0.5200989636
 30.3793103448 4.6162177767 0.5181055046
 30.3793103448 4.7444460483 0.5176690223
 30.3793103448 4.8726743199 0.5187856089
 30.3793103448 5.0009025914 0.5216442527
 30.3793103448 5.1291308630 0.5265327401
 30.3793103448 5.2573591346 0.5329576589
 30.3793103448 5.3855874062 0.5413475102
 30.3793103448 5.5138156777 0.5512473958
 30.3793103448 5.6420439493 0.5618612954
 30.3793103448 5.7702722209 0.5714685277
 30.3793103448 5.8985004925 0.5805101193
 30.3793103448 6.0267287640 0.5871944394
 30.3793103448 6.1549570356 0.5915196019
 30.3793103448 6.2831853072 0.5930107120
 33.5517241379 0.0000000000 0.5957956519
 33.5517241379 0.1282282716 0.5942847417
 33.5517241379 0.2564565432 0.5899072224
 33.5517241379 0.3846848147 0.5831427796
 33.5517241379 0.5129130863 0.5739903223
 33.5517241379 0.6411413579 0.5642574781
 33.5517241379 0.7693696295 0.5535152520
 33.5517241379 0.8975979010 0.5434830584
 33.5517241379 1.0258261726 0.5349803058
 33.5517241379 1.1540544442 0.5284684844
 33.5517241379 1.2822827158 0.5235152639
 33.5517241379 1.4105109873 0.5206165286
 33.5517241379 1.5387392589 0.5194871238
 33.5517241379 1.6669675305 0.5199274197
 33.5517241379 1.7951958021 0.5219537304
 33.5517241379 1.9234240736 0.5254890512
 33.5517241379 2.0516523452 0.5311750856
 33.5517241379 2.1798806168 0.5389681228
 33.5517241379 2.3081088884 0.5482904575
 33.5517241379 2.4363371599 0.5587258263
 33.5517241379 2.5645654315 0.5690942994
 33.5517241379 2.6927937031 0.5791416324
 33.5517241379 2.8210219747 0.5869858850
 33.5517241379 2.9492502462 0.5925471238
 33.5517241379 3.0774785178 0.5954113299
 33.5517241379 3.2057067894 0.5954113299
 33.5517241379 3.3339350610 0.5925471238
 33.5517241379 3.4621633325 0.5869858850
 33.5517241379 3.5903916041 0.5791416324
 33.5517241379 3.7186198757 0.5690942994
 33.5517241379 3.8468481473 0.5587258263
 33.5517241379 3.9750764188 0.5482904575
 33.5517241379 4.1033046904 0.5389681228
 33.5517241379 4.2315329620 0.5311750856
 33.5517241379 4.3597612336 0.5254890512
 33.5517241379 4.4879895051 0.5219537304
 33.5517241379 4.6162177767 0.5199274197
 33.5517241379 4.7444460483 0.5194871238
 33.5517241379 4.8726743199 0.5206165286
 33.5517241379 5.0009025914 0.5235152639
 33.5517241379 5.1291308630 0.5284684844
 33.5517241379 5.2573591346 0.5349803058
 33.5517241379 5.3855874062 0.5434830584
 33.5517241379 5.5138156777 0.5535152520
 33.5517241379 5.6420439493 0.5642574781
 33.5517241379 5.7702722209 0.5739903223
 33.5517241379 5.8985004925 0.5831427796
 33.5517241379 6.0267287640 0.5899072224
 33.5517241379 6.1549570356 0.5942847417
 33.5517241379 6.2831853072 0.5957956519
 36.7241379310 0.0000000000 0.5994216399
 36.7241379310 0.1282282716 0.5978948240
 36.7241379310 0.2564565432 0.5934748092
 36.7241379310 0.3846848147 0.5866432694
 36.7241379310 0.5129130863 0.5773984217
 36.7241379310 0.6411413579 0.5675610263
 36.7241379310 0.7693696295 0.5567124580
 36.7241379310 0.8975979010 0.5465705021
 36.7241379310 1.0258261726 0.5379729528
 36.7241379310 1.1540544442 0.5313880466
 36.7241379310 1.2822827158 0.5263805670
 36.7241379310 1.4105109873 0.5234511122
 36.7241379310 1.5387392589 0.5223086880
 36.7241379310 1.6669675305 0.5227540302
 36.7241379310 1.7951958021 0.5248072075
 36.7241379310 1.9234240736 0.5283765937
 36.7241379310 2.0516523452 0.5341307174
 36.7241379310 2.1798806168 0.5420038218
 36.7241379310 2.3081088884 0.5514280285
 36.7241379310 2.4363371599 0.5619723056
 36.7241379310 2.5645654315 0.5724493186
 36.7241379310 2.6927937031 0.5825971087
 36.7241379310 2.8210219747 0.5905208778
 36.7241379310 2.9492502462 0.5961429423
 36.7241379310 3.0774785178 0.5990303113
 36.7241379310 3.2057067894 0.5990303113
 36.7241379310 3.3339350610 0.5961429423
 36.7241379310 3.4621633325 0.5905208778
 36.7241379310 3.5903916041 0.5825971087
 36.7241379310 3.7186198757 0.5724493186
 36.7241379310 3.8468481473 0.5619723056
 36.7241379310 3.9750764188 0.5514280285
 36.7241379310 4.1033046904 0.5420038218
 36.7241379310 4.2315329620 0.5341307174
 36.7241379310 4.3597612336 0.5283765937
 36.7241379310 4.4879895051 0.5248072075
 36.7241379310 4.6162177767 0.5227540302
 36.7241379310 4.7444460483 0.5223086880
 36.7241379310 4.8726743199 0.5234511122
 36.7241379310 5.0009025914 0.5263805670
 36.7241379310 5.1291308630 0.5313880466
 36.7241379310 5.2573591346 0.5379729528
 36.7241379310 5.3855874062 0.5465705021
 36.7241379310 5.5138156777 0.5567124580
 36.7241379310 5.6420439493 0.5675610263
 36.7241379310 5.7702722209 0.5773984217
 36.7241379310 5.8985004925 0.5866432694
 36.7241379310 6.0267287640 0.5934748092
 36.7241379310 6.1549570356 0.5978948240
 36.7241379310 6.2831853072 0.5994216399
 39.8965517241 0.0000000000 0.6055959280
 39.8965517241 0.1282282716 0.6040572557
 39.8965517241 0.2564565432 0.5996066262
 39.8965517241 0.3846848147 0.5927333932
 39.8965517241 0.5129130863 0.5834239017
 39.8965517241 0.6411413579 0.5735087990
 39.8965517241 0.7693696295 0.5625846550
 39.8965517241 0.8975979010 0.5523658138
 39.8965517241 1.0258261726 0.5437052015
 39.8965517241 1.1540544442 0.5370814210
 39.8965517241 1.2822827158 0.5320438548
 39.8965517241 1.4105109873 0.5291010434
 39.8965517241 1.5387392589 0.5279549355
 39.8965517241 1.6669675305 0.5284062715
 39.8965517241 1.7951958021 0.5304702325
 39.8965517241 1.9234240736 0.5340509632
 39.8965517241 2.0516523452 0.5398453992
 39.8965517241 2.1798806168 0.5477658966
 39.8965517241 2.3081088884 0.5572564844
 39.8965517241 2.4363371599 0.5678796474
 39.8965517241 2.5645654315 0.5784357939
 39.8965517241 2.6927937031 0.5886559613
 39.8965517241 2.8210219747 0.5966310363
 39.8965517241 2.9492502462 0.6022927800
 39.8965517241 3.0774785178 0.6051992815
 39.8965517241 3.2057067894 0.6051992815
 39.8965517241 3.3339350610 0.6022927800
 39.8965517241 3.4621633325 0.5966310363
 39.8965517241 3.5903916041 0.5886559613
 39.8965517241 3.7186198757 0.5784357939
 39.8965517241 3.8468481473 0.5678796474
 39.8965517241 3.9750764188 0.5572564844
 39.8965517241 4.1033046904 0.5477658966
 39.8965517241 4.2315329620 0.5398453992
 39.8965517241 4.3597612336 0.5340509632
 39.8965517241 4.4879895051 0.5304702325
 39.8965517241 4.6162177767 0.5284062715
 39.8965517241 4.7444460483 0.5279549355
 39.8965517241 4.8726743199 0.5291010434
 39.8965517241 5.0009025914 0.5320438548
 39.8965517241 5.1291308630 0.5370814210
 39.8965517241 5.2573591346 0.5437052015
 39.8965517241 5.3855874062 0.5523658138
 39.8965517241 5.5138156777 0.5625846550
 39.8965517241 5.6420439493 0.5735087990
 39.8965517241 5.7702722209 0.5834239017
 39.8965517241 5.8985004925 0.5927333932
 39.8965517241 6.0267287640 0.5996066262
 39.8965517241 6.1549570356 0.6040572557
 39.8965517241 6.2831853072 0.6055959280
 43.0689655172 0.0000000000 0.6109436877
 43.0689655172 0.1282282716 0.6093954172
 43.0689655172 0.2564565432 0.6049146642
 43.0689655172 0.3846848147 0.5980057836
 43.0689655172 0.5129130863 0.5886325446
 43.0689655172 0.6411413579 0.5786486909
 43.0689655172 0.7693696295 0.5676568231
 43.0689655172 0.8975979010 0.5573628356
 43.0689655172 1.0258261726 0.5486423493
 43.0689655172 1.1540544442 0.5419857972
 43.0689655172 1.2822827158 0.5369238873
 43.0689655172 1.4105109873 0.5339672104
 43.0689655172 1.5387392589 0.5328209073
 43.0689655172 1.6669675305 0.5332736862
