collision_system: Pb+Pb
collision_energy: 5.02TeV
particle_type: Charm
centrality: 30-40%
xB = 0.4
average_path-lengths: 5.200829, 4.722707, 5.573215
average_temperatures: 0.215532, 0.213914, 0.218500
number_of_angles:      50
number_of_grid_points: 40, 40
--------------------------------------------------------
    pT [GeV]       phi          R_AA   
 11.3448275862 5.7702722209 0.2859737180
 11.3448275862 5.8985004925 0.2964252720
 11.3448275862 6.0267287640 0.3043159558
 11.3448275862 6.1549570356 0.3093357438
 11.3448275862 6.2831853072 0.3111122105
 14.5172413793 0.0000000000 0.3387200643
 14.5172413793 0.1282282716 0.3368541883
 14.5172413793 0.2564565432 0.3316026392
 14.5172413793 0.3846848147 0.3233918309
 14.5172413793 0.5129130863 0.3124299091
 14.5172413793 0.6411413579 0.3009761339
 14.5172413793 0.7693696295 0.2881141696
 14.5172413793 0.8975979010 0.2765300488
 14.5172413793 1.0258261726 0.2665788421
 14.5172413793 1.1540544442 0.2587228465
 14.5172413793 1.2822827158 0.2527698818
 14.5172413793 1.4105109873 0.2493344587
 14.5172413793 1.5387392589 0.2478414384
 14.5172413793 1.6669675305 0.2483861668
 14.5172413793 1.7951958021 0.2506860530
 14.5172413793 1.9234240736 0.2552113197
 14.5172413793 2.0516523452 0.2618783694
 14.5172413793 2.1798806168 0.2711889291
 14.5172413793 2.3081088884 0.2822163780
 14.5172413793 2.4363371599 0.2944437279
 14.5172413793 2.5645654315 0.3066951067
 14.5172413793 2.6927937031 0.3186397306
 14.5172413793 2.8210219747 0.3281793653
 14.5172413793 2.9492502462 0.3347932461
 14.5172413793 3.0774785178 0.3383541261
 14.5172413793 3.2057067894 0.3383541261
 14.5172413793 3.3339350610 0.3347932461
 14.5172413793 3.4621633325 0.3281793653
 14.5172413793 3.5903916041 0.3186397306
 14.5172413793 3.7186198757 0.3066951067
 14.5172413793 3.8468481473 0.2944437279
 14.5172413793 3.9750764188 0.2822163780
 14.5172413793 4.1033046904 0.2711889291
 14.5172413793 4.2315329620 0.2618783694
 14.5172413793 4.3597612336 0.2552113197
 14.5172413793 4.4879895051 0.2506860530
 14.5172413793 4.6162177767 0.2483861668
 14.5172413793 4.7444460483 0.2478414384
 14.5172413793 4.8726743199 0.2493344587
 14.5172413793 5.0009025914 0.2527698818
 14.5172413793 5.1291308630 0.2587228465
 14.5172413793 5.2573591346 0.2665788421
 14.5172413793 5.3855874062 0.2765300488
 14.5172413793 5.5138156777 0.2881141696
 14.5172413793 5.6420439493 0.3009761339
 14.5172413793 5.7702722209 0.3124299091
 14.5172413793 5.8985004925 0.3233918309
 14.5172413793 6.0267287640 0.3316026392
 14.5172413793 6.1549570356 0.3368541883
 14.5172413793 6.2831853072 0.3387200643
 17.6896551724 0.0000000000 0.3683788417
 17.6896551724 0.1282282716 0.3664366549
 17.6896551724 0.2564565432 0.3609763511
 17.6896551724 0.3846848147 0.3524699996
 17.6896551724 0.5129130863 0.3410533015
 17.6896551724 0.6411413579 0.3291010319
 17.6896551724 0.7693696295 0.3157558236
 17.6896551724 0.8975979010 0.3036266775
 17.6896551724 1.0258261726 0.2932348246
 17.6896551724 1.1540544442 0.2851065646
 17.6896551724 1.2822827158 0.2789400375
 17.6896551724 1.4105109873 0.2753757412
 17.6896551724 1.5387392589 0.2738542462
 17.6896551724 1.6669675305 0.2744106650
 17.6896551724 1.7951958021 0.2768323759
 17.6896551724 1.9234240736 0.2814633229
 17.6896551724 2.0516523452 0.2883996969
 17.6896551724 2.1798806168 0.2980490154
 17.6896551724 2.3081088884 0.3095408680
 17.6896551724 2.4363371599 0.3222918826
 17.6896551724 2.5645654315 0.3350583698
 17.6896551724 2.6927937031 0.3475004341
 17.6896551724 2.8210219747 0.3573981884
 17.6896551724 2.9492502462 0.3643059628
 17.6896551724 3.0774785178 0.3679711830
 17.6896551724 3.2057067894 0.3679711830
 17.6896551724 3.3339350610 0.3643059628
 17.6896551724 3.4621633325 0.3573981884
 17.6896551724 3.5903916041 0.3475004341
 17.6896551724 3.7186198757 0.3350583698
 17.6896551724 3.8468481473 0.3222918826
 17.6896551724 3.9750764188 0.3095408680
 17.6896551724 4.1033046904 0.2980490154
 17.6896551724 4.2315329620 0.2883996969
 17.6896551724 4.3597612336 0.2814633229
 17.6896551724 4.4879895051 0.2768323759
 17.6896551724 4.6162177767 0.2744106650
 17.6896551724 4.7444460483 0.2738542462
 17.6896551724 4.8726743199 0.2753757412
 17.6896551724 5.0009025914 0.2789400375
 17.6896551724 5.1291308630 0.2851065646
 17.6896551724 5.2573591346 0.2932348246
 17.6896551724 5.3855874062 0.3036266775
 17.6896551724 5.5138156777 0.3157558236
 17.6896551724 5.6420439493 0.3291010319
 17.6896551724 5.7702722209 0.3410533015
 17.6896551724 5.8985004925 0.3524699996
 17.6896551724 6.0267287640 0.3609763511
 17.6896551724 6.1549570356 0.3664366549
 17.6896551724 6.2831853072 0.3683788417
 20.8620689655 0.0000000000 0.3972788723
 20.8620689655 0.1282282716 0.3952779068
 20.8620689655 0.2564565432 0.3896613247
 20.8620689655 0.3846848147 0.3809258504
 20.8620689655 0.5129130863 0.3691706899
 20.8620689655 0.6411413579 0.3568258539
 20.8620689655 0.7693696295 0.3431095458
 20.8620689655 0.8975979010 0.3305510120
 20.8620689655 1.0258261726 0.3198240635
 20.8620689655 1.1540544442 0.3114798878
 20.8620689655 1.2822827158 0.3051576943
 20.8620689655 1.4105109873 0.3014995564
 20.8620689655 1.5387392589 0.2999613169
 20.8620689655 1.6669675305 0.3005296510
 20.8620689655 1.7951958021 0.3030391384
 20.8620689655 1.9234240736 0.3077352969
 20.8620689655 2.0516523452 0.3148819114
 20.8620689655 2.1798806168 0.3247972921
 20.8620689655 2.3081088884 0.3366411238
 20.8620689655 2.4363371599 0.3498043355
 20.8620689655 2.5645654315 0.3629708901
 20.8620689655 2.6927937031 0.3757924765
 20.8620689655 2.8210219747 0.3859624642
 20.8620689655 2.9492502462 0.3930925689
 20.8620689655 3.0774785178 0.3968364819
 20.8620689655 3.2057067894 0.3968364819
 20.8620689655 3.3339350610 0.3930925689
 20.8620689655 3.4621633325 0.3859624642
 20.8620689655 3.5903916041 0.3757924765
 20.8620689655 3.7186198757 0.3629708901
 20.8620689655 3.8468481473 0.3498043355
 20.8620689655 3.9750764188 0.3366411238
 20.8620689655 4.1033046904 0.3247972921
 20.8620689655 4.2315329620 0.3148819114
 20.8620689655 4.3597612336 0.3077352969
 20.8620689655 4.4879895051 0.3030391384
 20.8620689655 4.6162177767 0.3005296510
 20.8620689655 4.7444460483 0.2999613169
 20.8620689655 4.8726743199 0.3014995564
 20.8620689655 5.0009025914 0.3051576943
 20.8620689655 5.1291308630 0.3114798878
 20.8620689655 5.2573591346 0.3198240635
 20.8620689655 5.3855874062 0.3305510120
 20.8620689655 5.5138156777 0.3431095458
 20.8620689655 5.6420439493 0.3568258539
 20.8620689655 5.7702722209 0.3691706899
 20.8620689655 5.8985004925 0.3809258504
 20.8620689655 6.0267287640 0.3896613247
 20.8620689655 6.1549570356 0.3952779068
 20.8620689655 6.2831853072 0.3972788723
 24.0344827586 0.0000000000 0.4237117627
 24.0344827586 0.1282282716 0.4216850050
 24.0344827586 0.2564565432 0.4159631267
 24.0344827586 0.3846848147 0.4070949885
 24.0344827586 0.5129130863 0.3951229864
 24.0344827586 0.6411413579 0.3825170688
 24.0344827586 0.7693696295 0.3685607210
 24.0344827586 0.8975979010 0.3557112803
 24.0344827586 1.0258261726 0.3447660309
 24.0344827586 1.1540544442 0.3362889262
 24.0344827586 1.2822827158 0.3298745134
 24.0344827586 1.4105109873 0.3261689520
 24.0344827586 1.5387392589 0.3246319292
 24.0344827586 1.6669675305 0.3252081739
 24.0344827586 1.7951958021 0.3277659758
 24.0344827586 1.9234240736 0.3324816985
 24.0344827586 2.0516523452 0.3397587824
 24.0344827586 2.1798806168 0.3498457074
 24.0344827586 2.3081088884 0.3619139726
 24.0344827586 2.4363371599 0.3753564740
 24.0344827586 2.5645654315 0.3887859907
 24.0344827586 2.6927937031 0.4018534189
 24.0344827586 2.8210219747 0.4121930363
 24.0344827586 2.9492502462 0.4194598446
 24.0344827586 3.0774785178 0.4232469550
 24.0344827586 3.2057067894 0.4232469550
 24.0344827586 3.3339350610 0.4194598446
 24.0344827586 3.4621633325 0.4121930363
 24.0344827586 3.5903916041 0.4018534189
 24.0344827586 3.7186198757 0.3887859907
 24.0344827586 3.8468481473 0.3753564740
 24.0344827586 3.9750764188 0.3619139726
 24.0344827586 4.1033046904 0.3498457074
 24.0344827586 4.2315329620 0.3397587824
 24.0344827586 4.3597612336 0.3324816985
 24.0344827586 4.4879895051 0.3277659758
 24.0344827586 4.6162177767 0.3252081739
 24.0344827586 4.7444460483 0.3246319292
 24.0344827586 4.8726743199 0.3261689520
 24.0344827586 5.0009025914 0.3298745134
 24.0344827586 5.1291308630 0.3362889262
 24.0344827586 5.2573591346 0.3447660309
 24.0344827586 5.3855874062 0.3557112803
 24.0344827586 5.5138156777 0.3685607210
 24.0344827586 5.6420439493 0.3825170688
 24.0344827586 5.7702722209 0.3951229864
 24.0344827586 5.8985004925 0.4070949885
 24.0344827586 6.0267287640 0.4159631267
 24.0344827586 6.1549570356 0.4216850050
 24.0344827586 6.2831853072 0.4237117627
 27.2068965517 0.0000000000 0.4448652374
 27.2068965517 0.1282282716 0.4428344197
 27.2068965517 0.2564565432 0.4370877760
 27.2068965517 0.3846848147 0.4281990450
 27.2068965517 0.5129130863 0.4161648141
 27.2068965517 0.6411413579 0.4034703894
 27.2068965517 0.7693696295 0.3894525829
 27.2068965517 0.8975979010 0.3764987337
 27.2068965517 1.0258261726 0.3654793951
 27.2068965517 1.1540544442 0.3569910361
 27.2068965517 1.2822827158 0.3505641454
 27.2068965517 1.4105109873 0.3468521578
 27.2068965517 1.5387392589 0.3453276019
 27.2068965517 1.6669675305 0.3459053513
 27.2068965517 1.7951958021 0.3484824163
 27.2068965517 1.9234240736 0.3531703873
 27.2068965517 2.0516523452 0.3604844020
 27.2068965517 2.1798806168 0.3705968250
 27.2068965517 2.3081088884 0.3827300897
 27.2068965517 2.4363371599 0.3962655450
 27.2068965517 2.5645654315 0.4097808358
 27.2068965517 2.6927937031 0.4229209520
 27.2068965517 2.8210219747 0.4332919211
 27.2068965517 2.9492502462 0.4405943235
 27.2068965517 3.0774785178 0.4443878307
 27.2068965517 3.2057067894 0.4443878307
 27.2068965517 3.3339350610 0.4405943235
 27.2068965517 3.4621633325 0.4332919211
 27.2068965517 3.5903916041 0.4229209520
 27.2068965517 3.7186198757 0.4097808358
 27.2068965517 3.8468481473 0.3962655450
 27.2068965517 3.9750764188 0.3827300897
 27.2068965517 4.1033046904 0.3705968250
 27.2068965517 4.2315329620 0.3604844020
 27.2068965517 4.3597612336 0.3531703873
 27.2068965517 4.4879895051 0.3484824163
 27.2068965517 4.6162177767 0.3459053513
 27.2068965517 4.7444460483 0.3453276019
 27.2068965517 4.8726743199 0.3468521578
 27.2068965517 5.0009025914 0.3505641454
 27.2068965517 5.1291308630 0.3569910361
 27.2068965517 5.2573591346 0.3654793951
 27.2068965517 5.3855874062 0.3764987337
 27.2068965517 5.5138156777 0.3894525829
 27.2068965517 5.6420439493 0.4034703894
 27.2068965517 5.7702722209 0.4161648141
 27.2068965517 5.8985004925 0.4281990450
 27.2068965517 6.0267287640 0.4370877760
 27.2068965517 6.1549570356 0.4428344197
 27.2068965517 6.2831853072 0.4448652374
 30.3793103448 0.0000000000 0.4660931840
 30.3793103448 0.1282282716 0.4640626156
 30.3793103448 0.2564565432 0.4583040579
 30.3793103448 0.3846848147 0.4494135455
 30.3793103448 0.5129130863 0.4373512148
 30.3793103448 0.6411413579 0.4246125121
 30.3793103448 0.7693696295 0.4105685897
 30.3793103448 0.8975979010 0.3975453058
 30.3793103448 1.0258261726 0.3864861433
 30.3793103448 1.1540544442 0.3780100962
 30.3793103448 1.2822827158 0.3715954089
 30.3793103448 1.4105109873 0.3678860113
 30.3793103448 1.5387392589 0.3663816971
 30.3793103448 1.6669675305 0.3669561714
 30.3793103448 1.7951958021 0.3695446655
 30.3793103448 1.9234240736 0.3741883536
 30.3793103448 2.0516523452 0.3815124588
 30.3793103448 2.1798806168 0.3916286607
 30.3793103448 2.3081088884 0.4037888742
 30.3793103448 2.4363371599 0.4173792571
 30.3793103448 2.5645654315 0.4309406015
 30.3793103448 2.6927937031 0.4441197703
 30.3793103448 2.8210219747 0.4544916345
 30.3793103448 2.9492502462 0.4618139892
 30.3793103448 3.0774785178 0.4656022495
 30.3793103448 3.2057067894 0.4656022495
 30.3793103448 3.3339350610 0.4618139892
 30.3793103448 3.4621633325 0.4544916345
 30.3793103448 3.5903916041 0.4441197703
 30.3793103448 3.7186198757 0.4309406015
 30.3793103448 3.8468481473 0.4173792571
 30.3793103448 3.9750764188 0.4037888742
 30.3793103448 4.1033046904 0.3916286607
 30.3793103448 4.2315329620 0.3815124588
 30.3793103448 4.3597612336 0.3741883536
 30.3793103448 4.4879895051 0.3695446655
 30.3793103448 4.6162177767 0.3669561714
 30.3793103448 4.7444460483 0.3663816971
 30.3793103448 4.8726743199 0.3678860113
 30.3793103448 5.0009025914 0.3715954089
 30.3793103448 5.1291308630 0.3780100962
 30.3793103448 5.2573591346 0.3864861433
 30.3793103448 5.3855874062 0.3975453058
 30.3793103448 5.5138156777 0.4105685897
 30.3793103448 5.6420439493 0.4246125121
 30.3793103448 5.7702722209 0.4373512148
 30.3793103448 5.8985004925 0.4494135455
 30.3793103448 6.0267287640 0.4583040579
 30.3793103448 6.1549570356 0.4640626156
 30.3793103448 6.2831853072 0.4660931840
 33.5517241379 0.0000000000 0.4859272207
 33.5517241379 0.1282282716 0.4839018879
 33.5517241379 0.2564565432 0.4781450199
 33.5517241379 0.3846848147 0.4692592100
 33.5517241379 0.5129130863 0.4571921792
 33.5517241379 0.6411413579 0.4444263778
 33.5517241379 0.7693696295 0.4303828900
 33.5517241379 0.8975979010 0.4173106987
 33.5517241379 1.0258261726 0.4062368729
 33.5517241379 1.1540544442 0.3977760071
 33.5517241379 1.2822827158 0.3913767694
 33.5517241379 1.4105109873 0.3876776394
 33.5517241379 1.5387392589 0.3861908094
 33.5517241379 1.6669675305 0.3867621903
 33.5517241379 1.7951958021 0.3893568026
 33.5517241379 1.9234240736 0.3939543722
 33.5517241379 2.0516523452 0.4012818066
 33.5517241379 2.1798806168 0.4113916522
 33.5517241379 2.3081088884 0.4235618909
 33.5517241379 2.4363371599 0.4371820782
 33.5517241379 2.5645654315 0.4507640333
 33.5517241379 2.6927937031 0.4639575081
 33.5517241379 2.8210219747 0.4743213550
 33.5517241379 2.9492502462 0.4816536564
 33.5517241379 3.0774785178 0.4854237062
 33.5517241379 3.2057067894 0.4854237062
 33.5517241379 3.3339350610 0.4816536564
 33.5517241379 3.4621633325 0.4743213550
 33.5517241379 3.5903916041 0.4639575081
 33.5517241379 3.7186198757 0.4507640333
 33.5517241379 3.8468481473 0.4371820782
 33.5517241379 3.9750764188 0.4235618909
 33.5517241379 4.1033046904 0.4113916522
 33.5517241379 4.2315329620 0.4012818066
 33.5517241379 4.3597612336 0.3939543722
 33.5517241379 4.4879895051 0.3893568026
 33.5517241379 4.6162177767 0.3867621903
 33.5517241379 4.7444460483 0.3861908094
 33.5517241379 4.8726743199 0.3876776394
 33.5517241379 5.0009025914 0.3913767694
 33.5517241379 5.1291308630 0.3977760071
 33.5517241379 5.2573591346 0.4062368729
 33.5517241379 5.3855874062 0.4173106987
 33.5517241379 5.5138156777 0.4303828900
 33.5517241379 5.6420439493 0.4444263778
 33.5517241379 5.7702722209 0.4571921792
 33.5517241379 5.8985004925 0.4692592100
 33.5517241379 6.0267287640 0.4781450199
 33.5517241379 6.1549570356 0.4839018879
 33.5517241379 6.2831853072 0.4859272207
 36.7241379310 0.0000000000 0.5043581547
 36.7241379310 0.1282282716 0.5023442255
 36.7241379310 0.2564565432 0.4966020941
 36.7241379310 0.3846848147 0.4877487326
 36.7241379310 0.5129130863 0.4757087041
 36.7241379310 0.6411413579 0.4629489336
 36.7241379310 0.7693696295 0.4489396653
 36.7241379310 0.8975979010 0.4358644148
 36.7241379310 1.0258261726 0.4248045496
 36.7241379310 1.1540544442 0.4163787487
 36.7241379310 1.2822827158 0.4100072487
 36.7241379310 1.4105109873 0.4063233118
 36.7241379310 1.5387392589 0.4048565843
 36.7241379310 1.6669675305 0.4054262909
 36.7241379310 1.7951958021 0.4080166922
 36.7241379310 1.9234240736 0.4125679976
 36.7241379310 2.0516523452 0.4198809000
 36.7241379310 2.1798806168 0.4299563908
 36.7241379310 2.3081088884 0.4421056052
 36.7241379310 2.4363371599 0.4557162696
 36.7241379310 2.5645654315 0.4692832537
 36.7241379310 2.6927937031 0.4824542265
 36.7241379310 2.8210219747 0.4927821108
 36.7241379310 2.9492502462 0.5000979626
 36.7241379310 3.0774785178 0.5038492168
 36.7241379310 3.2057067894 0.5038492168
 36.7241379310 3.3339350610 0.5000979626
 36.7241379310 3.4621633325 0.4927821108
 36.7241379310 3.5903916041 0.4824542265
 36.7241379310 3.7186198757 0.4692832537
 36.7241379310 3.8468481473 0.4557162696
 36.7241379310 3.9750764188 0.4421056052
 36.7241379310 4.1033046904 0.4299563908
 36.7241379310 4.2315329620 0.4198809000
 36.7241379310 4.3597612336 0.4125679976
 36.7241379310 4.4879895051 0.4080166922
 36.7241379310 4.6162177767 0.4054262909
 36.7241379310 4.7444460483 0.4048565843
 36.7241379310 4.8726743199 0.4063233118
 36.7241379310 5.0009025914 0.4100072487
 36.7241379310 5.1291308630 0.4163787487
 36.7241379310 5.2573591346 0.4248045496
 36.7241379310 5.3855874062 0.4358644148
 36.7241379310 5.5138156777 0.4489396653
 36.7241379310 5.6420439493 0.4629489336
 36.7241379310 5.7702722209 0.4757087041
 36.7241379310 5.8985004925 0.4877487326
 36.7241379310 6.0267287640 0.4966020941
 36.7241379310 6.1549570356 0.5023442255
 36.7241379310 6.2831853072 0.5043581547
 39.8965517241 0.0000000000 0.5220292457
 39.8965517241 0.1282282716 0.5200292407
 39.8965517241 0.2564565432 0.5143150258
 39.8965517241 0.3846848147 0.5055182468
 39.8965517241 0.5129130863 0.4935381342
 39.8965517241 0.6411413579 0.4808269948
 39.8965517241 0.7693696295 0.4668825847
 39.8965517241 0.8975979010 0.4538475247
 39.8965517241 1.0258261726 0.4428293884
 39.8965517241 1.1540544442 0.4344646279
 39.8965517241 1.2822827158 0.4281386741
 39.8965517241 1.4105109873 0.4244792899
 39.8965517241 1.5387392589 0.4230367159
 39.8965517241 1.6669675305 0.4236012177
 39.8965517241 1.7951958021 0.4261798471
 39.8965517241 1.9234240736 0.4306738002
 39.8965517241 2.0516523452 0.4379501615
 39.8965517241 2.1798806168 0.4479668185
 39.8965517241 2.3081088884 0.4600573776
 39.8965517241 2.4363371599 0.4736200368
 39.8965517241 2.5645654315 0.4871345623
 39.8965517241 2.6927937031 0.5002475118
 39.8965517241 2.8210219747 0.5105091206
 39.8965517241 2.9492502462 0.5177883503
 39.8965517241 3.0774785178 0.5215151003
 39.8965517241 3.2057067894 0.5215151003
 39.8965517241 3.3339350610 0.5177883503
 39.8965517241 3.4621633325 0.5105091206
 39.8965517241 3.5903916041 0.5002475118
 39.8965517241 3.7186198757 0.4871345623
 39.8965517241 3.8468481473 0.4736200368
 39.8965517241 3.9750764188 0.4600573776
 39.8965517241 4.1033046904 0.4479668185
 39.8965517241 4.2315329620 0.4379501615
 39.8965517241 4.3597612336 0.4306738002
 39.8965517241 4.4879895051 0.4261798471
 39.8965517241 4.6162177767 0.4236012177
 39.8965517241 4.7444460483 0.4230367159
 39.8965517241 4.8726743199 0.4244792899
 39.8965517241 5.0009025914 0.4281386741
 39.8965517241 5.1291308630 0.4344646279
 39.8965517241 5.2573591346 0.4428293884
 39.8965517241 5.3855874062 0.4538475247
 39.8965517241 5.5138156777 0.4668825847
 39.8965517241 5.6420439493 0.4808269948
 39.8965517241 5.7702722209 0.4935381342
 39.8965517241 5.8985004925 0.5055182468
 39.8965517241 6.0267287640 0.5143150258
 39.8965517241 6.1549570356 0.5200292407
 39.8965517241 6.2831853072 0.5220292457
 43.0689655172 0.0000000000 0.5378746371
 43.0689655172 0.1282282716 0.5358966933
 43.0689655172 0.2564565432 0.5302286463
 43.0689655172 0.3846848147 0.5215040895
 43.0689655172 0.5129130863 0.5096219321
 43.0689655172 0.6411413579 0.4969967640
 43.0689655172 0.7693696295 0.4831608342
 43.0689655172 0.8975979010 0.4701984363
 43.0689655172 1.0258261726 0.4592585900
 43.0689655172 1.1540544442 0.4509728967
 43.0689655172 1.2822827158 0.4447117889
 43.0689655172 1.4105109873 0.4410888302
 43.0689655172 1.5387392589 0.4396725447
 43.0689655172 1.6669675305 0.4402300674
